name,level,city,county,state,country,cases,deaths,recovered,tested,active,population,populationDensity,lat,long,url,rating,tz,featureId,countryId,stateId,hospitalized,aggregate,discharged,countyId,publishedDate
"Dawson County, Texas, United States",county,,Dawson County,Texas,United States,13,1,,,,12728,5.429908062698587,32.7425545,-101.94863,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48115,iso1:US,iso2:US-TX,,county,,fips:48115,
"Deaf Smith County, Texas, United States",county,,Deaf Smith County,Texas,United States,12,0,,,,18546,4.787783266011916,34.964956,-102.605366,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48117,iso1:US,iso2:US-TX,,county,,fips:48117,
"Delta County, Texas, United States",county,,Delta County,Texas,United States,1,0,,,,5331,7.358693434445385,33.357214,-95.584209,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48119,iso1:US,iso2:US-TX,,county,,fips:48119,
"Denton County, Texas, United States",county,,Denton County,Texas,United States,593,16,,,,887207,358.39642209535833,33.209002,-97.116295,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48121,iso1:US,iso2:US-TX,,county,,fips:48121,
"DeWitt County, Texas, United States",county,,DeWitt County,Texas,United States,13,0,,,,20160,8.52649068543506,29.098894,-97.365744,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48123,iso1:US,iso2:US-TX,,county,,fips:48123,
"Dickens County, Texas, United States",county,,Dickens County,Texas,United States,1,0,,,,2211,0.9391863633805434,33.616432,-100.7793035,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48125,iso1:US,iso2:US-TX,,county,,fips:48125,
"Dimmit County, Texas, United States",county,,Dimmit County,Texas,United States,1,0,,,,10124,2.9138244722143454,28.422970499999998,-99.7542565,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48127,iso1:US,iso2:US-TX,,county,,fips:48127,
"Donley County, Texas, United States",county,,Donley County,Texas,United States,23,0,,,,3278,1.3537724249550938,34.9654335,-100.8148635,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48129,iso1:US,iso2:US-TX,,county,,fips:48129,
"Duval County, Texas, United States",county,,Duval County,Texas,United States,1,0,,,,11157,2.390307117829382,27.6602265,-98.5178945,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48131,iso1:US,iso2:US-TX,,county,,fips:48131,
"Eastland County, Texas, United States",county,,Eastland County,Texas,United States,3,0,,,,18360,7.608357419177907,32.2965905,-98.796675,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48133,iso1:US,iso2:US-TX,,county,,fips:48133,
"Ector County, Texas, United States",county,,Ector County,Texas,United States,58,4,,,,166223,70.96355885356249,31.869133499999997,-102.54306700000001,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48135,iso1:US,iso2:US-TX,,county,,fips:48135,
"Edwards County, Texas, United States",county,,Edwards County,Texas,United States,0,0,,,,1932,0.35032725759416444,29.9569805,-100.22726750000001,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48137,iso1:US,iso2:US-TX,,county,,fips:48137,
"Ellis County, Texas, United States",county,,Ellis County,Texas,United States,90,3,,,,184826,74.91877282494434,32.3007575,-96.734958,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48139,iso1:US,iso2:US-TX,,county,,fips:48139,
"El Paso County, Texas, United States",county,,El Paso County,Texas,United States,531,8,,,,839238,318.53740045801203,31.69466241384075,-106.2999035,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Denver,fips:48141,iso1:US,iso2:US-TX,,county,,fips:48141,
"Erath County, Texas, United States",county,,Erath County,Texas,United States,12,1,,,,42698,15.08705520778349,32.215275,-98.208011,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48143,iso1:US,iso2:US-TX,,county,,fips:48143,
"Falls County, Texas, United States",county,,Falls County,Texas,United States,1,0,,,,17297,8.603674007705775,31.2542445,-96.9374875,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48145,iso1:US,iso2:US-TX,,county,,fips:48145,
"Fannin County, Texas, United States",county,,Fannin County,Texas,United States,8,0,,,,35514,15.220369712355948,33.61411,-96.11511477774229,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48147,iso1:US,iso2:US-TX,,county,,fips:48147,
"Fayette County, Texas, United States",county,,Fayette County,Texas,United States,15,0,,,,25346,10.161593293578385,29.8962255,-96.9438685,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48149,iso1:US,iso2:US-TX,,county,,fips:48149,
"Fisher County, Texas, United States",county,,Fisher County,Texas,United States,0,0,,,,3830,1.6362263829861217,32.743131,-100.402425,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48151,iso1:US,iso2:US-TX,,county,,fips:48151,
"Floyd County, Texas, United States",county,,Floyd County,Texas,United States,2,0,,,,5712,2.214995191884238,34.071472,-101.30300700000001,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48153,iso1:US,iso2:US-TX,,county,,fips:48153,
"Foard County, Texas, United States",county,,Foard County,Texas,United States,0,0,,,,1155,0.6282504105353062,33.987902,-99.761489,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48155,iso1:US,iso2:US-TX,,county,,fips:48155,
"Fort Bend County, Texas, United States",county,,Fort Bend County,Texas,United States,783,17,,,,811688,352.9603916155092,29.525435,-95.756515,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48157,iso1:US,iso2:US-TX,,county,,fips:48157,
"Franklin County, Texas, United States",county,,Franklin County,Texas,United States,1,0,,,,10725,14.020233103290545,33.1756415,-95.217204,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48159,iso1:US,iso2:US-TX,,county,,fips:48159,
"Freestone County, Texas, United States",county,,Freestone County,Texas,United States,3,0,,,,19717,8.498637295080652,31.712958999999998,-96.139621,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48161,iso1:US,iso2:US-TX,,county,,fips:48161,
"Frio County, Texas, United States",county,,Frio County,Texas,United States,1,0,,,,20306,6.880693015021712,28.865950499999997,-99.1073605,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48163,iso1:US,iso2:US-TX,,county,,fips:48163,
"Gaines County, Texas, United States",county,,Gaines County,Texas,United States,2,0,,,,21492,5.501994268409333,32.740645,-102.6338095,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48165,iso1:US,iso2:US-TX,,county,,fips:48165,
"Galveston County, Texas, United States",county,,Galveston County,Texas,United States,455,17,,,,342139,303.7610509938856,29.33805388524775,-94.8019485,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48167,iso1:US,iso2:US-TX,,county,,fips:48167,
"Garza County, Texas, United States",county,,Garza County,Texas,United States,0,0,,,,6229,2.678628739414815,33.1791195,-101.298047,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48169,iso1:US,iso2:US-TX,,county,,fips:48169,
"Gillespie County, Texas, United States",county,,Gillespie County,Texas,United States,1,0,,,,26988,9.787695463291834,30.3170865,-98.94594649999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48171,iso1:US,iso2:US-TX,,county,,fips:48171,
"Glasscock County, Texas, United States",county,,Glasscock County,Texas,United States,0,0,,,,1409,0.6014642158077055,31.869192999999996,-101.5201505,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48173,iso1:US,iso2:US-TX,,county,,fips:48173,
"Goliad County, Texas, United States",county,,Goliad County,Texas,United States,5,0,,,,7658,3.4310478100688737,28.656955999999997,-97.46624899999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48175,iso1:US,iso2:US-TX,,county,,fips:48175,
"Gonzales County, Texas, United States",county,,Gonzales County,Texas,United States,2,0,,,,20837,7.48975207814375,29.4472115,-97.4946495,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48177,iso1:US,iso2:US-TX,,county,,fips:48177,
"Gray County, Texas, United States",county,,Gray County,Texas,United States,17,0,,,,21886,9.081151338310596,35.400718,-100.8126295,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48179,iso1:US,iso2:US-TX,,county,,fips:48179,
"Grayson County, Texas, United States",county,,Grayson County,Texas,United States,19,0,,,,136212,53.61062146258336,33.6787025,-96.66200749613844,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48181,iso1:US,iso2:US-TX,,county,,fips:48181,
"Gregg County, Texas, United States",county,,Gregg County,Texas,United States,51,0,,,,123945,172.51290012543947,32.513791999999995,-94.78307699999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48183,iso1:US,iso2:US-TX,,county,,fips:48183,
"Grimes County, Texas, United States",county,,Grimes County,Texas,United States,10,1,,,,28880,13.866705538028624,30.544655999999996,-95.9963055,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48185,iso1:US,iso2:US-TX,,county,,fips:48185,
"Guadalupe County, Texas, United States",county,,Guadalupe County,Texas,United States,58,0,,,,166847,89.97010603472326,29.611937499999996,-97.97205199999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48187,iso1:US,iso2:US-TX,,county,,fips:48187,
"Hale County, Texas, United States",county,,Hale County,Texas,United States,12,2,,,,33406,12.805847384730662,34.0689035,-101.8269975,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48189,iso1:US,iso2:US-TX,,county,,fips:48189,
"Hall County, Texas, United States",county,,Hall County,Texas,United States,0,0,,,,2964,1.26401627904659,34.530519999999996,-100.6810135,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48191,iso1:US,iso2:US-TX,,county,,fips:48191,
"Hamilton County, Texas, United States",county,,Hamilton County,Texas,United States,5,0,,,,8461,3.8938044970760877,31.717147499999996,-98.1150835,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48193,iso1:US,iso2:US-TX,,county,,fips:48193,
"Hansford County, Texas, United States",county,,Hansford County,Texas,United States,1,0,,,,5399,2.261182692934915,36.277401999999995,-101.3545355,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48195,iso1:US,iso2:US-TX,,county,,fips:48195,
"Hardeman County, Texas, United States",county,,Hardeman County,Texas,United States,0,0,,,,3933,2.176728856167006,34.3175235,-99.7364216242051,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48197,iso1:US,iso2:US-TX,,county,,fips:48197,
"Hardin County, Texas, United States",county,,Hardin County,Texas,United States,73,2,,,,57602,24.70112551731134,30.31219,-94.4022105,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48199,iso1:US,iso2:US-TX,,county,,fips:48199,
"Harris County, Texas, United States",county,,Harris County,Texas,United States,4823,75,,,,4713325,1022.2684995335417,29.834231,-95.43527449999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48201,iso1:US,iso2:US-TX,,county,,fips:48201,
"Harrison County, Texas, United States",county,,Harrison County,Texas,United States,47,1,,,,66553,27.916659966712896,32.5598355,-94.37245999999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48203,iso1:US,iso2:US-TX,,county,,fips:48203,
"Hartley County, Texas, United States",county,,Hartley County,Texas,United States,1,0,,,,5576,1.4688336727587523,35.838868,-102.6024975,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48205,iso1:US,iso2:US-TX,,county,,fips:48205,
"Haskell County, Texas, United States",county,,Haskell County,Texas,United States,0,0,,,,5658,2.3927359837161424,33.1779925,-99.73111899999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48207,iso1:US,iso2:US-TX,,county,,fips:48207,
"Hays County, Texas, United States",county,,Hays County,Texas,United States,109,1,,,,230191,130.30199568914904,30.054378,-98.0039075,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48209,iso1:US,iso2:US-TX,,county,,fips:48209,
"Hemphill County, Texas, United States",county,,Hemphill County,Texas,United States,1,0,,,,3819,1.612020289669353,35.837803,-100.2703065,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48211,iso1:US,iso2:US-TX,,county,,fips:48211,
"Henderson County, Texas, United States",county,,Henderson County,Texas,United States,13,0,,,,82737,33.57822676374579,32.1823055,-95.940325,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48213,iso1:US,iso2:US-TX,,county,,fips:48213,
"Hidalgo County, Texas, United States",county,,Hidalgo County,Texas,United States,261,3,,,,868707,210.9621872070794,26.412177999999997,-98.22454436067424,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48215,iso1:US,iso2:US-TX,,county,,fips:48215,
"Hill County, Texas, United States",county,,Hill County,Texas,United States,10,1,,,,36649,14.320929781031271,31.987168999999998,-97.10748199999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48217,iso1:US,iso2:US-TX,,county,,fips:48217,
"Hockley County, Texas, United States",county,,Hockley County,Texas,United States,16,1,,,,23021,9.760418388652168,33.606804999999994,-102.345688,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48219,iso1:US,iso2:US-TX,,county,,fips:48219,
"Hood County, Texas, United States",county,,Hood County,Texas,United States,15,2,,,,61643,54.36028381182668,32.396145000000004,-97.8419155,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48221,iso1:US,iso2:US-TX,,county,,fips:48221,
"Hopkins County, Texas, United States",county,,Hopkins County,Texas,United States,4,0,,,,37084,18.037288795763608,33.168812,-95.5859445,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48223,iso1:US,iso2:US-TX,,county,,fips:48223,
"Houston County, Texas, United States",county,,Houston County,Texas,United States,1,0,,,,22968,7.168466427287632,31.259811,-95.36684399999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48225,iso1:US,iso2:US-TX,,county,,fips:48225,
"Howard County, Texas, United States",county,,Howard County,Texas,United States,1,1,,,,36664,15.614076853086614,32.306179,-101.43479099999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48227,iso1:US,iso2:US-TX,,county,,fips:48227,
"Hudspeth County, Texas, United States",county,,Hudspeth County,Texas,United States,0,0,,,,4886,0.41198651277703,31.315804,-105.4527975,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Denver,fips:48229,iso1:US,iso2:US-TX,,county,,fips:48229,
"Hunt County, Texas, United States",county,,Hunt County,Texas,United States,32,2,,,,98594,42.99977936663497,33.1233735,-96.0780225,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48231,iso1:US,iso2:US-TX,,county,,fips:48231,
